id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability
4179,5,1,21,64,102,2015/7/15 12:40,2,1955,1,1,1,4,0,1,125,160,110,3,5,5,5,2,4,1,3,5,4,,,,,-3,6,2,1,2,3,2,2,3,2
4180,4,1,24,72,112,2015/8/6 17:52,2,1989,1,1,1,10,48000,4,100,162,96,4,5,5,1,4,4,4,4,5,1,3,3,1,2,-3,2,3,-3,2,3,2,2,3,2
4181,4,1,27,80,120,2015/7/28 18:32,2,1968,1,1,1,9,50000,1,52,155,100,4,4,4,2,2,2,4,3,5,1,3,27,1,3,100000,2,3,1,2,3,3,2,4,3
4182,2,1,12,33,62,2015/8/5 10:51,2,1949,1,1,1,1,6000,1,160,157,116,3,4,3,1,3,2,1,1,4,1,5,24,2,4,6000,1,2,1,2,7,3,2,3,3
4183,3,2,31,86,129,2015/8/19 11:30,2,1975,1,1,1,3,0,1,80,156,114,3,5,3,1,3,5,1,3,1,4,,,,,40000,4,3,1,2,3,2,2,3,-8
4184,4,1,29,82,125,2015/7/22 9:31,1,1957,1,1,1,1,24000,1,40,175,150,3,3,3,2,2,4,1,4,4,5,,,,,24000,2,2,0,2,3,2,2,3,2
4185,3,1,1,1,7,2015/9/8 18:38,1,1983,1,1,1,12,200000,4,26,173,120,4,4,4,2,2,2,4,3,5,1,3,8,1,2,-3,2,3,-3,2,3,2,2,3,2
4186,4,1,6,16,32,2015/8/10 16:05,1,1928,1,1,1,3,-2,1,50,160,100,2,2,3,2,2,2,1,3,6,5,,,,,-2,1,3,1,2,7,2,2,5,-8
4187,4,1,19,59,95,2015/7/18 9:42,2,1970,1,0,4,10,20000,1,99,153,100,4,5,4,5,4,4,3,2,4,1,3,12,1,3,150000,5,3,2,2,3,3,1,4,3
4188,4,2,13,36,67,2015/9/20 9:18,2,1953,8,1,1,4,15000,1,180,155,95,3,3,3,1,2,2,1,4,5,3,,,,,20000,1,3,1,2,3,2,2,5,1
4189,3,1,12,32,60,2015/8/5 14:07,1,1970,1,1,1,3,17000,1,80,172,130,4,4,4,4,3,4,4,3,4,1,4,31,1,2,17000,4,2,3,2,3,3,2,2,2
4190,5,2,16,45,76,2015/7/27 16:19,2,1967,1,1,1,1,0,1,80,148,78,2,2,4,1,5,4,5,4,5,4,,,,,-3,1,3,0,2,7,2,2,4,2
4191,4,1,6,13,29,2015/8/5 18:58,2,1975,1,1,1,3,110000,1,120,160,100,3,4,4,1,2,2,2,4,4,1,2,7,1,4,130000,5,3,1,2,3,2,1,3,2
4192,4,1,18,55,89,2015/7/25 14:06,1,1965,1,1,1,9,36000,1,180,172,155,5,4,4,2,3,4,4,3,5,1,3,30,1,2,50000,4,4,3,1,4,1,1,4,2
4193,4,2,5,9,25,2015/8/6 8:55,2,1978,1,1,1,4,50000,1,65,160,110,4,4,5,1,3,4,1,4,4,1,2,12,1,4,70000,3,3,2,1,3,2,1,4,2
4194,5,1,26,75,115,2015/10/17 16:58,1,1967,1,1,1,7,150000,1,102,180,150,5,5,4,5,4,5,5,2,4,1,6,30,1,3,220000,3,3,1,2,3,2,1,4,2
4195,3,1,16,45,76,2015/7/25 8:25,2,1949,1,1,1,1,4800,1,100,150,126,2,2,3,2,1,4,1,4,5,4,,,,,12000,2,3,1,2,3,3,2,3,2
4196,4,1,19,57,91,2015/7/16 10:09,1,1989,1,1,3,5,150000,1,50,170,120,4,5,4,4,3,3,2,3,6,1,2,7,1,4,300000,2,3,3,1,3,2,1,4,2
4197,5,2,5,9,25,2015/8/7 10:48,2,1969,1,1,1,3,10000,1,100,160,120,4,4,4,1,4,4,1,4,6,3,,,,,20000,4,2,1,2,3,3,2,3,3
4198,4,2,29,82,124,2015/7/22 9:42,2,1960,1,1,1,3,2000,1,70,160,150,5,5,5,1,2,3,1,3,3,3,,,,,10000,4,2,1,2,3,3,2,4,3
4199,4,1,16,47,79,2015/7/24 16:40,1,1969,1,1,1,3,20000,1,140,162,128,3,4,5,1,5,3,1,2,4,3,,,,,20000,3,2,1,2,3,3,2,2,2
4200,4,1,15,43,74,2015/7/14 13:20,2,1989,1,1,1,12,90000,4,90,168,115,3,3,3,1,2,3,3,4,5,1,3,2,1,2,90000,1,4,0,2,1,2,1,4,2
4201,3,2,21,62,98,2015/7/14 20:23,1,1958,8,1,1,3,6000,1,120,160,140,2,1,2,1,2,4,1,4,7,3,,,,,28000,2,2,1,2,3,3,1,2,-8
4202,5,1,15,42,73,2015/7/11 10:45,1,1957,1,1,1,3,40000,1,100,160,120,5,4,4,1,4,3,1,3,6,1,3,15,1,4,70000,3,4,1,2,3,2,2,3,2
4203,5,2,23,68,108,2015/7/9 15:16,1,1997,1,1,1,8,3000,2,120,178,120,4,4,4,1,3,3,3,2,4,5,,,,,30000,4,3,1,2,1,2,2,4,3
4204,4,2,21,62,98,2015/7/17 12:54,2,1969,8,1,1,3,0,1,100,162,120,4,4,5,1,4,4,1,4,1,4,,,,,20000,1,2,1,2,3,3,2,4,2
4205,5,1,5,11,27,2015/7/28 10:29,2,1969,1,1,1,9,38000,1,90,163,100,5,5,5,2,3,4,2,4,5,1,4,27,1,3,80000,3,3,1,2,3,2,2,3,2
4206,5,2,11,30,53,2015/7/21 9:01,1,1991,1,1,1,4,20000,1,120,170,100,5,5,5,1,2,4,1,4,4,1,2,5,1,4,20000,2,3,1,1,3,2,2,4,2
4207,4,1,12,33,62,2015/7/31 16:29,2,1967,1,0,6,3,-2,1,120,155,120,5,5,5,1,3,3,2,3,-8,6,,,,,-2,5,-8,1,2,3,2,2,-8,-8
4208,4,2,5,10,26,2015/7/30 14:23,1,1965,1,1,1,4,50000,1,200,175,140,4,4,4,1,4,4,2,3,6,1,2,30,1,4,100000,5,4,1,1,3,2,1,4,1
4209,4,1,12,32,57,2015/9/12 20:13,2,1984,1,1,1,5,0,1,90,165,90,5,5,4,4,3,3,3,2,5,1,3,10,1,2,200000,3,3,1,1,3,2,1,3,2
4210,4,1,21,64,102,2015/7/18 17:12,1,1962,1,1,1,6,20000,1,110,170,140,3,3,3,1,2,4,3,4,5,5,,,,,30000,2,3,1,2,3,2,2,4,-8
4211,4,1,4,7,20,2015/10/2 10:57,2,1954,1,1,1,12,70000,4,72,162,108,3,3,4,2,3,5,1,4,5,5,,,,,150000,2,3,0,2,7,2,2,4,2
4212,4,2,6,12,28,2015/7/31 13:32,1,1947,1,1,1,1,20000,1,140,168,111,5,4,4,1,3,3,1,4,4,3,,,,,20000,1,3,1,2,7,2,2,4,2
4213,4,2,9,21,43,2015/7/6 17:32,1,1962,1,1,1,4,15000,1,200,175,125,3,3,4,1,2,2,1,4,6,2,,,,,15000,4,2,1,2,3,2,2,4,2
4214,4,2,6,14,30,2015/8/5 12:16,1,1967,1,1,1,3,5000,1,100,173,130,2,3,3,1,2,2,1,4,5,2,,,,,30000,3,3,1,2,3,2,2,4,2
4215,5,2,10,27,50,2015/7/29 11:51,1,1977,1,1,1,4,40000,1,350,170,130,4,4,4,1,2,3,1,4,5,1,3,18,1,3,50000,4,3,1,2,3,2,2,4,2
4216,5,2,18,54,88,2015/7/13 10:31,2,1941,1,0,2,1,0,1,167,160,135,2,1,4,1,3,1,1,4,8,4,,,,,1300,5,3,1,2,3,2,1,4,-8
4217,4,2,10,28,51,2015/7/29 16:34,2,1968,1,1,1,4,10000,1,50,160,110,3,4,4,1,4,4,2,4,6,1,3,7,1,4,40000,2,3,1,1,3,2,2,4,2
4218,4,2,13,35,65,2015/9/21 19:19,1,1952,6,1,1,7,36000,1,140,160,120,4,5,5,4,2,3,3,4,6,5,,,,,36000,2,2,1,2,3,1,1,2,3
4219,4,1,31,87,130,2015/8/15 11:17,1,1974,3,0,4,4,20000,1,40,173,160,2,3,5,1,1,-8,3,1,1,1,3,24,1,3,20000,5,1,1,2,3,3,3,4,3
4220,5,1,4,7,18,2015/10/5 14:46,2,1928,1,0,2,3,36000,1,80,155,120,4,5,5,5,2,4,1,4,5,5,,,,,110000,4,3,1,2,7,2,2,4,2
4221,4,1,31,89,134,2015/8/18 14:22,1,1959,1,1,1,4,11000,1,44.6,170,118,3,3,3,2,2,4,1,4,3,1,3,20,1,3,20000,3,2,1,2,3,3,2,5,2
4222,3,2,9,22,44,2015/7/4 8:34,1,1962,1,1,1,3,5000,1,300,176,150,2,3,3,1,3,3,1,2,10,2,,,,,15000,4,3,1,2,3,2,2,3,2
4223,4,1,7,18,40,2015/8/5 10:18,1,1960,1,1,1,6,5000,1,40,170,130,2,3,4,5,2,2,2,4,4,5,,,,,8000,2,2,1,2,3,3,2,4,3
4224,3,1,1,1,7,2015/8/20 15:39,1,1930,1,1,1,1,91200,1,39,170,150,3,3,3,2,4,3,1,3,5,5,,,,,84000,2,2,1,2,3,3,2,3,3
4225,4,2,17,50,83,2015/7/28 16:23,1,1945,1,1,1,3,24000,4,200,170,140,4,4,4,4,2,3,1,4,6,5,,,,,24000,2,3,1,2,3,2,1,4,2
4226,4,1,31,87,132,2015/8/25 19:14,2,1962,1,1,1,9,18000,1,100,160,135,4,5,5,2,2,4,1,1,5,5,,,,,50000,2,3,2,1,3,2,2,4,4
4227,4,2,15,42,73,2015/7/12 15:24,2,1938,1,1,1,1,-1,1,60,164,130,5,3,3,1,4,4,1,4,6,4,,,,,-1,1,3,1,2,3,2,2,-8,-8
4228,4,2,31,87,130,2015/8/16 8:53,1,1953,1,1,1,3,5000,1,100,170,120,5,4,4,1,4,3,1,3,7,3,,,,,10000,2,3,1,2,3,2,1,4,2
4229,4,2,18,55,89,2015/7/24 10:49,2,1959,1,1,1,4,0,1,380,165,130,4,5,5,1,4,5,1,3,5,2,,,,,50000,2,3,1,2,3,2,1,3,2
4230,5,1,4,7,16,2015/10/17 9:42,1,1991,3,1,1,12,15000,2,136,170,100,4,5,3,5,2,5,3,3,6,1,3,1,1,3,55000,3,3,3,2,1,2,1,4,2
4231,3,1,21,64,102,2015/7/15 16:36,2,1971,1,1,1,3,7000,1,65,160,113,3,4,4,1,1,2,2,2,1,4,,,,,8000,2,2,0,2,1,3,1,3,3
4232,4,1,18,53,87,2015/7/16 16:29,1,1995,1,1,1,4,20000,1,100,170,135,5,4,4,1,2,4,3,4,5,1,3,4,2,3,50000,3,3,1,2,1,2,1,4,2
4233,4,2,16,46,78,2015/7/31 8:58,2,1925,1,1,1,1,1200,1,100,150,82,3,2,3,1,1,3,1,4,4,4,,,,,3000,3,2,1,2,7,3,2,-8,3
4234,5,2,31,89,134,2015/8/20 14:41,1,1966,1,1,1,3,10000,1,300,170,134,5,5,5,1,3,4,2,4,6,3,,,,,30000,2,3,1,2,3,2,2,5,2
4235,3,2,23,69,109,2015/9/24 9:19,2,1970,1,1,1,3,1000,1,120,163,118,4,2,3,1,2,4,1,1,4,4,,,,,30000,2,2,1,2,3,3,1,5,3
4236,4,1,5,8,23,2015/7/31 15:46,2,1964,1,0,6,4,21000,1,64,168,160,5,5,5,2,2,2,2,4,5,1,3,28,1,4,21000,2,3,0,2,4,2,2,4,2
4237,5,1,5,8,23,2015/7/30 10:45,2,1956,1,0,1,7,20000,1,16,155,80,3,3,4,2,3,3,3,3,-8,5,,,,,20000,-1,3,-1,2,7,3,1,2,2
4238,4,1,17,48,80,2015/7/26 8:46,2,1981,1,1,1,7,20000,1,84,166,125,5,5,3,2,2,2,2,3,5,1,3,14,1,2,60000,3,2,1,2,3,3,2,3,3
4239,4,1,4,7,17,2015/10/3 10:16,1,1978,1,1,1,12,60000,4,67,173,90,5,5,3,2,3,4,3,2,6,1,3,16,1,2,100000,2,2,1,1,3,2,2,5,2
4240,4,2,17,50,83,2015/7/26 8:54,2,1967,1,1,3,4,30000,1,272,158,126,3,3,3,1,2,4,2,3,-8,1,3,23,1,3,30000,3,2,1,2,3,3,2,-8,3
4241,4,1,18,55,89,2015/7/25 15:00,2,1996,1,1,1,6,50000,1,100,175,160,5,5,5,2,3,3,1,3,5,1,2,-2,1,1,100000,4,3,1,2,3,2,2,4,2
4242,3,2,29,82,124,2015/7/23 9:30,1,1969,1,1,1,3,10000,1,30,170,130,4,4,4,1,3,3,1,4,2,3,,,,,20000,4,2,1,2,3,3,2,3,3
4243,4,1,15,39,70,2015/7/13 9:34,2,1950,1,1,1,2,3600,1,150,155,110,4,4,4,1,2,2,2,4,4,5,,,,,10000,2,2,1,2,3,2,1,3,2
4244,3,1,10,27,50,2015/7/25 16:04,1,1972,1,1,1,3,1000,1,105,166,100,4,4,2,1,2,1,1,3,3,1,2,3,1,4,2000,3,3,1,2,3,3,2,4,2
4245,3,1,16,47,79,2015/7/25 9:08,1,1981,1,0,1,4,10000,1,180,165,142,3,5,3,1,4,4,1,2,3,3,,,,,15000,2,-8,2,2,1,2,1,3,2
4246,3,2,17,50,83,2015/7/26 8:23,2,1988,1,1,1,4,10000,1,260,160,120,5,5,4,1,2,3,2,2,5,1,3,4,2,3,40000,2,3,1,2,3,2,2,3,3
4247,4,2,6,16,32,2015/8/12 12:17,2,1951,1,1,1,3,5000,1,130,155,120,2,3,3,1,2,2,1,4,3,4,,,,,20000,4,3,1,2,3,2,2,3,2
4248,2,2,29,84,127,2015/7/22 10:10,1,1952,1,1,1,2,0,1,100,160,97,2,3,2,1,4,4,1,3,1,3,,,,,5000,1,2,1,2,1,1,1,2,2
4249,4,1,7,18,34,2015/8/2 10:07,2,1990,1,1,1,12,36000,1,50,160,120,5,5,5,2,2,3,3,3,5,1,3,3,1,3,60000,3,3,0,2,1,2,1,4,3
4250,4,1,15,39,70,2015/7/13 16:41,1,1937,1,1,1,4,9600,4,200,158,110,4,3,4,1,1,2,3,4,5,4,,,,,12000,2,3,1,2,3,1,2,3,2
4251,4,1,13,36,67,2015/9/4 11:16,2,1957,1,1,1,4,20000,1,80,150,128,4,4,5,5,2,3,1,1,1,5,,,,,36000,3,1,1,2,3,3,2,3,3
4252,3,2,2,2,9,2015/7/23 11:09,1,1962,8,1,1,4,10000,1,500,162,135,5,4,4,1,3,3,1,3,4,2,,,,,30000,1,3,1,2,3,3,2,4,2
4253,2,2,2,3,10,2015/7/25 14:24,2,1979,1,1,2,4,24000,1,30,155,110,4,3,3,1,3,2,1,2,2,1,3,2,1,3,40000,2,2,1,2,4,2,2,3,2
4254,4,1,7,18,38,2015/8/1 15:18,2,1957,1,1,1,6,23000,1,40,157,115,4,5,3,2,1,4,1,4,8,5,,,,,55400,2,3,1,2,3,2,2,4,-8
4255,4,2,22,65,103,2015/7/9 10:03,2,1939,8,0,3,3,1000,1,40,150,90,2,2,2,1,5,4,1,3,6,4,,,,,2000,2,3,1,2,3,3,2,4,2
4256,3,2,31,87,130,2015/8/17 14:58,2,1940,1,1,1,1,8000,1,70,160,100,1,2,3,1,1,5,5,4,3,4,,,,,12000,2,2,1,2,3,3,2,4,2
4257,5,1,23,69,109,2015/9/23 14:44,1,1990,1,1,1,10,30000,1,10,170,120,5,5,5,1,3,4,4,3,5,1,3,1,1,3,50000,1,3,1,2,2,2,2,3,3
4258,4,1,21,64,102,2015/7/19 17:20,2,1983,1,1,1,4,0,1,90,160,100,4,5,4,5,4,3,2,4,4,5,,,,,40000,3,3,1,2,3,2,2,4,-8
4259,4,1,15,43,74,2015/7/11 10:24,1,1987,1,1,1,12,70000,1,140,185,160,4,4,4,2,4,4,3,2,6,1,3,5,1,3,200000,3,4,2,2,1,1,2,3,3
4260,4,1,6,13,29,2015/8/5 12:21,1,1962,1,1,1,1,100,1,140,172,150,3,3,3,2,2,2,1,4,3,1,5,13,2,3,3000,3,2,1,2,3,2,2,3,3
4261,4,2,15,42,73,2015/7/12 11:19,1,1966,1,1,1,4,50000,1,240,175,170,4,4,4,1,2,2,1,2,2,1,3,32,2,3,70000,2,2,1,2,3,3,1,3,3
4262,5,2,10,27,50,2015/7/29 9:10,2,1980,1,1,1,7,0,1,110,162,120,4,4,4,1,3,3,2,4,5,5,,,,,20000,4,3,1,2,4,2,2,4,2
4263,4,1,7,18,37,2015/8/3 11:03,2,1960,1,1,1,4,28800,1,46,158,125,4,4,3,2,4,1,1,2,4,5,,,,,28800,2,2,1,2,3,3,3,4,3
4264,3,1,11,29,52,2015/7/17 17:53,1,1971,1,1,1,6,-3,1,80,171,150,3,5,4,5,1,3,2,3,5,1,3,25,1,3,-3,3,3,1,2,3,2,2,5,2
4265,4,2,6,14,30,2015/8/5 11:19,1,1950,1,1,1,3,2000,4,120,170,150,4,4,4,1,4,4,2,4,3,4,,,,,20000,5,3,1,2,3,2,2,4,2
4266,4,1,31,87,132,2015/8/22 18:19,1,1985,1,1,1,10,30000,1,63,170,160,4,5,4,2,3,2,1,1,4,1,2,6,1,1,50000,2,2,1,2,3,2,3,4,4
4267,2,1,6,12,28,2015/7/29 15:04,1,1956,1,1,1,4,15000,1,100,165,115,3,4,4,1,3,3,1,2,6,3,,,,,20000,2,3,1,2,3,3,2,4,2
4268,4,1,12,34,64,2015/8/16 15:17,1,1973,1,0,8,13,100000,1,85,170,140,5,5,5,4,4,3,4,3,5,1,3,21,1,2,100000,3,2,0,2,3,2,2,4,3
4269,4,2,6,12,28,2015/8/1 10:44,1,1934,1,1,1,12,25000,1,120,173,98,2,2,3,1,2,3,2,4,3,5,,,,,37000,2,3,1,2,3,2,1,5,2
4270,3,1,31,87,130,2015/8/13 19:03,1,1981,1,1,1,4,30000,1,48,178,130,3,5,5,1,3,4,1,2,5,1,5,10,2,4,30000,2,3,1,2,3,2,1,3,2
4271,4,2,28,81,123,2015/7/30 12:05,1,1963,1,1,1,4,7000,1,100,165,120,4,4,4,1,4,2,1,4,7,3,,,,,9000,3,3,1,2,3,2,1,4,2
4272,3,1,12,32,61,2015/8/3 10:13,2,1987,1,1,1,12,70000,1,50,158,140,4,5,5,1,1,4,2,2,5,1,3,3,1,3,150000,2,3,0,2,3,2,1,4,2
4273,3,2,21,64,101,2015/7/18 14:44,2,1930,-8,-8,-8,1,0,1,150,160,90,3,-8,-8,1,2,3,5,-8,4,4,,,,,-2,1,2,0,2,7,3,1,4,-8
4274,5,1,1,1,8,2015/9/7 13:53,1,1981,1,1,1,12,60000,1,43,180,130,5,5,5,2,4,4,4,4,5,1,3,12,1,-8,120000,4,2,1,2,1,3,2,3,3
4275,3,2,15,41,72,2015/7/14 9:18,2,1969,1,1,1,3,5000,1,45,165,145,2,1,3,1,4,4,2,3,5,3,,,,,30000,2,2,1,2,3,2,1,3,2
4276,5,2,5,10,26,2015/7/30 12:11,2,1956,1,1,1,3,6000,1,100,157,143,2,3,4,1,4,4,1,4,6,1,-8,-1,2,4,50000,3,3,1,2,7,3,2,4,2
4277,4,1,12,32,57,2015/9/5 16:53,2,1975,1,1,1,6,30000,1,130,158,102,5,5,5,1,3,4,2,3,4,1,2,10,1,4,100000,2,3,1,1,3,2,2,5,2
4278,5,1,3,6,13,2015/9/23 17:06,2,1971,1,0,9,6,10000,1,36,167,120,4,3,4,1,4,2,4,2,6,2,,,,,25000,3,3,1,2,3,2,1,2,2
4279,3,1,18,55,89,2015/7/25 12:00,1,1995,1,1,1,12,3000,1,100,175,125,5,5,5,1,2,3,4,2,5,5,,,,,30000,3,2,1,2,1,3,2,4,-8
4280,5,1,19,59,95,2015/7/17 9:16,2,1928,1,1,4,1,40000,4,70,160,100,4,4,4,5,2,2,2,4,6,5,,,,,45000,1,4,1,2,7,1,1,3,2
4281,3,2,28,81,122,2015/8/2 13:22,2,1944,1,1,1,4,2000,1,120,155,100,3,3,3,1,2,2,1,3,4,3,,,,,60000,3,3,2,2,3,2,2,3,3
4282,4,1,7,18,34,2015/7/28 16:12,1,1946,1,1,1,4,27600,4,35.3,174,150,3,5,5,2,1,5,5,4,2,5,,,,,55200,3,2,1,2,3,3,2,4,3
4283,4,2,31,89,134,2015/8/20 9:11,1,1985,1,1,1,4,5000,1,90,170,115,2,5,3,1,1,4,1,4,1,4,,,,,10000,3,2,1,2,6,3,3,4,3
4284,4,1,7,18,39,2015/8/11 18:33,2,1945,1,1,1,3,0,1,70,160,90,4,5,5,2,1,4,1,4,6,5,,,,,50000,5,2,1,2,3,2,2,4,3
4285,4,1,10,26,48,2015/7/29 12:50,1,1964,1,1,1,5,30000,4,100,175,170,4,4,4,2,3,3,2,4,7,1,9,-2,-8,4,30000,3,3,1,2,3,2,2,5,2
4286,3,1,4,7,18,2015/10/5 10:53,1,1964,1,1,1,6,20000,4,73,172,130,2,2,5,5,2,5,5,4,3,5,,,,,60000,3,2,1,1,3,2,3,4,3
4287,3,1,13,36,67,2015/9/3 20:02,1,1978,1,1,1,4,40000,1,30,165,110,5,5,3,1,2,3,1,2,3,5,,,,,20000,3,2,0,2,3,2,1,4,2
4288,4,2,19,57,92,2015/7/19 15:25,1,1950,1,1,1,1,30000,1,375,172,140,4,4,4,1,3,4,2,4,5,3,,,,,60000,4,3,1,2,3,2,2,3,2
4289,3,1,26,74,114,2015/8/11 19:11,1,1958,1,1,1,3,15000,1,50,170,120,4,4,4,1,3,3,1,2,3,3,,,,,25000,2,2,1,2,3,3,2,3,2
4290,5,2,5,8,24,2015/8/6 10:05,1,1981,1,1,1,4,20000,4,70,170,210,4,5,5,1,4,4,2,4,5,3,,,,,40000,5,3,1,1,3,2,2,3,2
4291,4,1,4,7,18,2015/10/4 16:24,1,1953,4,0,1,6,30000,4,72,176,148,5,5,5,4,4,3,3,2,5,5,,,,,50000,2,2,1,2,3,2,2,4,3
4292,4,2,29,84,127,2015/7/25 7:08,2,1962,1,1,1,4,25000,1,160,170,130,4,5,5,1,4,3,2,5,4,3,,,,,100000,2,3,2,2,3,2,1,5,2
4293,4,1,4,7,21,2015/9/24 15:27,1,1968,1,1,1,4,110000,1,8,163,130,3,3,2,5,2,3,1,4,3,1,6,13,1,3,160000,4,3,2,2,3,3,2,4,2
4294,5,1,18,53,87,2015/7/17 10:20,2,1992,1,1,1,13,0,2,180,170,105,4,4,4,2,3,4,4,2,4,6,,,,,100000,3,4,1,1,1,1,2,4,-8
4295,5,1,4,7,22,2015/9/8 9:29,2,1933,1,1,1,3,36000,1,76,155,130,5,5,4,2,1,5,1,1,5,5,,,,,-2,2,2,0,2,7,3,2,4,2
4296,2,1,1,1,4,2015/8/21 15:14,2,1944,1,1,1,3,18000,1,58,150,115,4,5,5,2,2,4,1,2,5,4,,,,,54000,2,3,1,2,3,3,1,3,-8
4297,5,2,22,67,107,2015/7/7 13:46,2,1944,8,1,1,3,2000,1,100,160,110,3,3,3,1,5,5,1,5,-8,3,,,,,2000,1,3,1,2,7,2,2,4,2
4298,5,2,17,48,81,2015/7/26 18:46,2,1941,1,1,1,3,1000,1,60,160,154,5,5,5,1,4,4,2,5,5,3,,,,,1000,1,2,1,2,6,2,2,-8,2
4299,4,1,4,7,15,2015/10/1 10:38,1,1950,1,1,4,4,20000,1,36.8,165,120,4,5,5,5,2,4,4,3,4,5,,,,,50000,2,2,1,2,3,3,1,4,3
4300,1,1,16,46,77,2015/7/26 12:51,2,1990,1,1,1,12,30000,1,110,156,98,5,4,5,2,4,3,2,2,2,1,3,4,1,4,100000,5,2,1,2,3,2,2,2,3
4301,2,2,16,47,79,2015/7/26 10:52,2,1962,1,1,1,3,0,1,270,145,72,2,2,3,1,3,3,1,2,2,4,,,,,20000,3,2,1,2,7,3,3,-8,-8
4302,4,2,22,66,106,2015/7/9 11:06,2,1981,1,1,1,4,-1,1,300,160,100,4,4,4,1,4,3,1,3,3,5,,,,,150000,5,3,1,2,3,2,2,3,3
4303,4,1,19,57,93,2015/7/15 19:01,2,1995,1,1,1,10,-1,2,103,160,102,4,5,4,1,4,5,4,1,5,6,,,,,250000,5,3,1,1,1,2,1,4,-8
4304,4,1,22,65,104,2015/7/6 21:01,2,1993,1,1,1,10,0,1,40,158,130,4,4,5,1,4,5,2,3,5,5,,,,,60000,4,3,2,2,3,2,2,4,-8
4305,5,2,10,28,51,2015/7/29 15:27,2,1945,1,1,1,3,8500,1,40,163,105,3,5,5,1,4,4,1,4,5,4,,,,,25000,1,3,1,2,7,2,2,3,2
4306,4,1,13,36,67,2015/9/2 11:49,2,1935,6,1,1,1,24000,1,60,159,117,3,3,4,2,3,4,1,2,5,5,,,,,24000,1,3,1,2,7,2,2,3,4
4307,3,1,22,67,107,2015/7/9 18:39,2,1979,1,1,3,10,60000,1,95,160,103,3,3,3,5,2,-8,3,2,4,1,3,13,1,3,70000,2,2,1,2,6,3,2,4,2
4308,5,1,1,1,7,2015/9/4 9:08,2,1936,1,1,1,4,36000,1,41,150,108,4,4,5,2,5,5,1,4,8,5,,,,,36000,1,2,1,2,7,2,2,3,-8
4309,4,1,1,1,2,2015/9/17 10:14,2,1946,1,1,1,3,36000,1,100,162,120,3,3,4,2,2,4,2,3,5,5,,,,,80000,2,3,1,2,3,2,2,3,-8
4310,4,1,17,50,83,2015/7/24 11:37,2,1983,4,0,4,6,0,1,150,160,96,3,3,3,1,3,5,2,2,4,6,,,,,60000,3,3,2,1,3,2,2,4,-8
4311,4,2,24,70,110,2015/8/3 8:57,2,1968,1,1,2,1,7500,1,80,150,120,2,3,3,1,4,5,1,4,4,3,,,,,12000,2,3,1,2,7,2,2,5,2
4312,3,2,31,87,130,2015/8/16 8:35,1,1957,1,1,1,3,5000,1,50,167,120,4,3,3,1,4,4,1,2,1,1,3,15,2,3,7000,3,1,1,2,3,3,2,4,2
4313,4,1,4,7,21,2015/9/28 14:20,2,1964,1,1,1,9,50000,1,80,171,150,3,3,2,5,4,4,1,3,3,5,,,,,150000,3,2,1,1,3,2,3,3,2
4314,4,2,19,56,90,2015/7/17 16:06,1,1966,1,1,1,4,-2,1,50,183,150,4,4,4,1,1,3,1,4,10,1,3,1,1,3,-2,5,-8,1,1,3,2,2,3,2
4315,4,1,16,46,78,2015/7/28 14:19,2,1981,1,1,1,7,24000,1,75,160,90,5,4,4,2,4,4,3,4,5,1,3,15,1,3,70000,3,3,1,1,3,2,1,4,2
4316,3,1,12,33,62,2015/8/3 15:56,2,1965,1,0,4,3,-2,1,90,158,120,4,2,3,1,1,1,1,3,4,1,2,-2,2,4,-2,2,2,1,2,3,3,1,3,2
4317,1,2,23,68,108,2015/10/3 17:03,2,1967,1,1,1,3,10000,1,150,150,120,1,2,2,1,4,2,1,2,1,3,,,,,20000,2,1,1,2,3,3,1,4,1
4318,4,2,22,65,103,2015/7/9 8:27,1,1937,1,1,1,1,24000,4,130,168,98,2,5,5,1,2,4,2,4,5,5,,,,,24000,1,3,1,2,3,2,3,4,2
4319,4,1,18,55,89,2015/7/25 13:19,2,1958,1,0,8,9,22000,1,130,156,130,3,5,5,2,2,2,4,3,5,5,,,,,45000,2,3,1,2,3,2,1,3,2
4320,4,2,10,28,51,2015/7/28 10:20,1,1963,1,1,1,4,20000,1,70,180,160,4,4,4,1,3,3,3,4,4,1,8,25,1,4,20000,3,2,2,1,3,2,3,3,3
4321,4,2,18,52,86,2015/7/19 14:03,2,1955,1,0,4,3,1700,1,130,155,108,3,2,4,1,4,3,1,3,5,3,,,,,70000,1,4,2,2,7,3,3,3,2
4322,4,1,16,44,75,2015/7/26 19:50,2,1950,1,1,1,10,24000,1,70,166,150,5,5,5,5,1,2,2,3,5,1,3,40,1,3,90000,1,3,2,2,3,2,1,4,2
4323,3,1,19,57,91,2015/7/21 19:02,2,1967,1,1,1,10,-3,1,45,165,138,4,3,5,5,3,2,2,3,5,5,,,,,-3,1,4,2,1,3,-8,1,4,2
4324,4,2,6,17,33,2015/8/5 12:29,2,1962,1,1,1,3,7000,-8,350,160,96,4,5,5,1,4,4,1,3,5,3,,,,,20000,5,3,1,2,3,2,1,4,2
